AWAY_NAME,HOME_NAME,AWAY_GamesWon,AWAY_GamesLost,HOME_GamesWon,HOME_GamesLost,HOMEvsAWAY_winRatio,AWAY_longestWinStreak,AWAY_longestLoseStreak,HOME_longestWinStreak,HOME_longestLoseStreak,AWAY_homeTurfAdvantage,HOME_homeTurfAdvantage,AWAY_nonconsecutiveWins,AWAY_nonconsecutiveLosts,HOME_nonconsecutiveWins,HOME_nonconsecutiveLosts,AWAY TEAM 2P %,AWAY TEAM 3P %,AWAY TEAM FT %,AWAY TEAM ALL throws %,HOME TEAM 2P %,HOME TEAM 3P %,HOME TEAM FT %,HOME TEAM ALL throws %,AWAY TEAM FOULS,HOME TEAM FOULS,AWAY TEAM TO,AWAY TEAM OR,AWAY TEAM DR,HOME TEAM TO,HOME TEAM OR,HOME TEAM DR,Q1 lead HOME vs AWAY,Q2 lead HOME vs AWAY,Q3 lead HOME vs AWAY,Q4 lead HOME vs AWAY,diffPTS_Q2,diffPTS_Q3,finalScoreDifferential,HOME_win
CHA,CLE,36,48,67,18,1.0,6,7,13,3,0.1429,0.8571,8,7,3,11,0.49,0.36,0.76,0.46,0.49,0.36,0.77,0.46,12,11,15,10,27,13,10,30,1,3,4,5,14,14,11,True
DAL,LAC,51,33,19,66,-0.5,5,5,3,12,0.5238,-0.4762,8,20,12,4,0.5,0.36,0.81,0.47,0.49,0.38,0.73,0.46,11,11,13,10,30,14,11,30,2,2,2,1,-7,-18,-9,False
DET,MIL,40,44,34,49,-0.5,7,8,3,5,0.0,0.0732,8,5,14,10,0.48,0.33,0.75,0.45,0.49,0.37,0.78,0.46,11,13,11,10,29,14,10,30,0,2,1,4,7,-1,11,True
NJ,WAS,34,50,20,64,0.0,4,5,2,8,-0.0952,-0.3659,13,9,16,1,0.48,0.37,0.78,0.45,0.49,0.36,0.77,0.47,13,11,13,9,29,13,12,29,1,2,1,2,-6,-13,19,True
PHI,NY,42,42,32,52,-1.0,7,6,3,6,0.1905,-0.0244,8,8,12,6,0.5,0.35,0.77,0.47,0.51,0.36,0.77,0.47,11,11,15,12,27,14,11,33,1,0,1,2,-6,9,-14,False
POR,HOU,55,29,54,30,0.0,7,3,6,3,0.6279,0.6098,8,17,9,17,0.5,0.37,0.8,0.47,0.48,0.37,0.78,0.46,12,10,13,10,26,13,11,31,1,2,3,4,1,5,4,True
SAC,SA,17,67,55,29,1.0,3,9,6,3,-0.4634,0.381,14,2,8,13,0.49,0.38,0.77,0.47,0.49,0.38,0.75,0.46,14,9,15,10,29,11,9,32,1,0,1,1,0,-3,19,True
ATL,LAL,49,35,66,18,0.0,7,4,7,2,0.5349,0.7209,9,11,0,9,0.5,0.37,0.75,0.47,0.5,0.37,0.75,0.47,11,12,13,10,28,14,12,31,1,1,3,2,14,9,8,True
CHI,MIA,42,42,45,39,0.5,5,5,4,3,0.381,0.381,15,13,18,19,0.49,0.36,0.79,0.46,0.49,0.38,0.75,0.47,13,11,15,12,29,13,10,31,0,1,2,3,15,27,8,True
MEM,DEN,25,59,56,28,1.0,4,12,8,3,-0.2093,0.619,12,7,4,13,0.5,0.36,0.77,0.47,0.49,0.36,0.77,0.46,12,13,15,10,28,14,11,30,0,1,2,3,4,-3,10,True
MIN,PHO,25,59,48,36,0.3333,5,13,6,6,-0.4419,0.381,13,9,6,12,0.48,0.34,0.77,0.45,0.53,0.4,0.75,0.5,12,12,13,10,31,14,11,30,2,3,4,4,-10,-15,8,True
NO,BOS,50,34,65,20,1.0,7,4,19,4,0.381,0.7209,7,9,5,10,0.49,0.36,0.8,0.46,0.48,0.37,0.77,0.46,11,12,12,9,29,14,10,29,0,0,2,3,0,-3,10,True
ORL,TOR,61,23,34,50,0.0,7,3,6,7,0.5714,-0.0952,5,16,4,2,0.48,0.37,0.73,0.45,0.5,0.36,0.81,0.47,12,10,13,9,32,13,10,31,1,2,2,3,-6,-13,-9,False
POR,OKC,55,30,25,59,-0.5,7,3,3,14,0.6279,-0.2381,8,17,11,5,0.5,0.37,0.79,0.47,0.5,0.36,0.75,0.47,12,11,13,10,26,15,11,31,0,2,2,2,5,4,-9,False
HOU,UTA,55,30,49,35,0.0,6,3,12,4,0.619,0.619,9,17,11,13,0.48,0.37,0.78,0.46,0.5,0.37,0.78,0.48,11,12,13,10,29,14,11,30,2,3,6,6,5,4,-17,False
MEM,SAC,25,60,17,68,0.0,4,12,3,9,-0.2093,-0.4634,13,7,14,2,0.5,0.36,0.77,0.47,0.5,0.38,0.77,0.47,12,12,15,9,28,14,11,30,1,1,2,3,1,9,11,True
MIN,LAC,25,60,19,67,-0.3333,5,13,3,12,-0.4419,-0.4884,13,9,12,4,0.48,0.34,0.77,0.45,0.49,0.38,0.73,0.46,12,11,13,10,31,14,11,30,2,2,1,1,6,11,3,True
NJ,CHA,34,51,36,49,-0.3333,4,5,6,7,-0.0952,0.1429,13,9,9,7,0.48,0.38,0.78,0.45,0.49,0.36,0.76,0.46,13,11,13,9,29,15,10,29,1,2,1,3,11,20,11,True
NO,NY,50,35,32,53,1.0,7,4,3,6,0.381,-0.0476,8,9,12,6,0.49,0.36,0.8,0.46,0.51,0.36,0.77,0.47,11,11,12,9,29,14,11,33,1,0,1,1,9,3,6,True
ATL,POR,49,36,56,30,0.0,7,4,7,3,0.5349,0.6279,9,11,8,17,0.5,0.37,0.75,0.47,0.5,0.37,0.79,0.47,11,10,13,10,28,12,11,28,2,3,5,4,6,22,-6,False
BOS,PHI,66,20,43,42,-1.0,19,4,7,6,0.7273,0.1905,5,10,8,8,0.49,0.37,0.77,0.46,0.5,0.35,0.77,0.47,12,12,15,10,29,14,11,28,1,2,3,4,9,3,-31,False
DEN,IND,57,28,36,48,0.0,8,3,3,6,0.6279,0.1905,4,13,13,14,0.49,0.36,0.77,0.46,0.49,0.39,0.78,0.46,15,12,15,11,29,14,11,33,0,1,2,3,1,9,-18,False
LAL,OKC,67,18,25,60,-1.0,7,2,3,14,0.7273,-0.2558,0,10,11,5,0.5,0.37,0.75,0.47,0.49,0.36,0.75,0.47,11,11,14,12,30,15,11,31,0,2,2,2,6,22,-3,False
MIL,CHI,35,49,42,43,0.5,3,5,5,5,0.0952,0.381,14,10,15,13,0.49,0.37,0.78,0.46,0.49,0.36,0.79,0.46,14,11,15,11,29,13,12,30,0,2,2,4,-11,11,2,True
ORL,DET,62,23,40,45,1.0,7,3,7,8,0.5714,0.0,5,16,8,5,0.48,0.37,0.73,0.45,0.48,0.33,0.75,0.45,12,11,13,9,31,11,11,30,0,1,0,0,-11,-10,5,True
PHO,MIA,49,36,46,39,1.0,6,6,4,3,0.3953,0.3953,6,12,18,19,0.53,0.4,0.75,0.5,0.49,0.38,0.75,0.47,13,11,15,11,28,14,10,31,0,1,2,3,6,11,-8,False
UTA,DAL,49,36,52,33,0.0,12,4,5,5,0.5814,0.5238,12,13,8,20,0.5,0.37,0.78,0.48,0.5,0.36,0.81,0.47,14,10,16,10,28,12,11,31,0,1,3,4,3,-3,11,True
WAS,CLE,21,64,68,18,0.0,2,8,13,3,-0.3333,0.8605,16,2,3,11,0.49,0.36,0.77,0.47,0.49,0.36,0.77,0.46,12,11,14,10,29,13,10,30,1,3,4,5,11,20,12,True
ATL,SAC,50,36,18,68,-1.0,7,4,3,9,0.5349,-0.4286,9,12,14,2,0.5,0.37,0.75,0.47,0.49,0.38,0.77,0.47,11,12,13,10,28,14,11,30,0,1,2,3,1,-3,-8,False
BOS,MIN,67,20,25,61,-1.0,19,4,5,13,0.7273,-0.4419,5,10,13,9,0.49,0.37,0.77,0.46,0.48,0.34,0.77,0.45,12,12,15,10,29,13,11,29,-1,-1,-2,-1,-8,-15,-2,False
DAL,NO,53,33,50,36,0.5,5,5,7,4,0.5349,0.381,8,20,8,9,0.5,0.36,0.81,0.47,0.49,0.36,0.8,0.46,11,10,13,10,30,13,10,30,1,1,3,3,-2,-15,7,True
DEN,NJ,58,28,34,52,0.0,8,3,4,5,0.6279,-0.0952,4,13,13,9,0.49,0.36,0.77,0.46,0.48,0.37,0.78,0.45,15,12,15,11,29,13,11,30,0,0,0,1,-16,-12,-28,False
DET,TOR,41,45,34,51,-1.0,7,8,6,7,0.0233,-0.1163,8,5,4,2,0.48,0.33,0.75,0.45,0.5,0.37,0.81,0.47,12,10,11,10,29,13,10,31,1,2,2,3,-3,0,11,True
IND,NY,36,49,33,53,0.3333,3,6,3,6,0.1628,-0.0233,13,14,12,6,0.49,0.39,0.78,0.46,0.51,0.36,0.77,0.47,13,11,14,11,32,14,11,33,1,0,1,2,-16,-12,-12,False
LAL,HOU,68,18,56,30,-1.0,7,2,6,3,0.7273,0.619,0,10,9,17,0.5,0.36,0.75,0.47,0.48,0.37,0.78,0.46,11,10,14,12,30,13,11,31,1,2,3,4,-1,2,-1,False
MEM,GS,25,61,29,55,-1.0,4,12,3,9,-0.2093,0.0,13,7,15,9,0.5,0.36,0.77,0.47,0.5,0.39,0.78,0.48,12,13,15,10,28,14,12,32,1,2,4,5,2,-1,8,True
MIA,WAS,46,40,21,65,-1.0,4,3,2,8,0.3636,-0.3333,18,19,17,2,0.49,0.38,0.75,0.46,0.49,0.37,0.77,0.47,12,11,13,10,29,13,12,29,1,2,2,2,8,6,-4,False
PHO,ORL,50,36,62,24,0.0,7,6,7,3,0.3953,0.5714,6,12,5,16,0.52,0.4,0.75,0.5,0.48,0.36,0.74,0.45,13,11,15,11,28,13,10,32,0,2,2,3,8,6,22,True
CHI,CLE,43,43,69,18,0.5,5,5,13,3,0.3953,0.8636,15,13,3,11,0.49,0.36,0.79,0.46,0.49,0.36,0.77,0.46,13,11,15,12,29,13,10,30,1,3,4,5,-14,-4,-1,False
SA,UTA,56,29,49,37,-1.0,6,3,12,4,0.3953,0.5814,8,14,12,13,0.49,0.38,0.75,0.46,0.5,0.37,0.78,0.48,10,12,11,8,31,14,11,30,2,3,5,6,16,20,14,True
ATL,CHA,51,36,37,49,-0.5,7,4,6,7,0.5349,0.1628,9,12,9,8,0.5,0.36,0.75,0.47,0.49,0.36,0.76,0.46,11,11,13,10,29,15,10,29,1,2,1,3,-1,4,20,True
CLE,NY,69,19,33,54,-1.0,13,3,3,6,0.8222,-0.0455,3,11,13,6,0.49,0.36,0.77,0.46,0.51,0.35,0.77,0.47,11,11,13,10,29,14,11,33,1,0,1,1,-3,2,-9,False
DEN,MIA,59,28,47,40,-1.0,8,3,4,3,0.6279,0.3636,4,13,18,20,0.49,0.36,0.77,0.46,0.49,0.38,0.76,0.46,15,11,15,11,29,14,10,31,0,1,2,3,1,-17,8,True
DET,ORL,41,46,63,24,-1.0,7,8,7,3,0.0233,0.5814,9,5,5,17,0.48,0.33,0.75,0.45,0.48,0.37,0.74,0.45,12,11,11,10,29,13,10,32,1,2,3,3,12,8,7,True
LAC,GS,20,67,30,55,0.5,3,12,3,9,-0.4545,0.0233,12,4,15,9,0.49,0.37,0.73,0.46,0.5,0.39,0.78,0.48,11,13,14,11,30,14,12,32,1,2,4,5,9,1,-28,False
MEM,LAL,25,62,69,18,1.0,4,12,7,2,-0.2093,0.7273,13,7,0,10,0.5,0.37,0.77,0.47,0.5,0.36,0.75,0.47,12,12,15,10,28,14,12,31,0,1,3,2,1,10,16,True
MIL,MIN,35,50,25,62,1.0,3,5,5,13,0.0952,-0.4545,15,10,13,9,0.49,0.37,0.77,0.46,0.48,0.34,0.77,0.45,14,12,15,11,29,13,11,29,-1,-1,-2,-1,-14,-4,-15,False
NJ,PHI,34,53,43,43,-1.0,4,6,7,6,-0.1163,0.1628,13,9,8,8,0.48,0.37,0.78,0.45,0.5,0.34,0.77,0.47,13,11,13,9,29,14,11,28,1,2,2,3,1,-17,3,True
OKC,HOU,25,61,56,31,1.0,3,14,6,3,-0.2727,0.5814,11,5,9,17,0.49,0.36,0.76,0.47,0.48,0.37,0.78,0.46,12,10,14,11,29,13,11,31,1,2,3,4,-1,2,11,True
PHO,BOS,50,37,68,20,1.0,7,6,19,4,0.3953,0.7273,6,12,5,10,0.52,0.4,0.75,0.5,0.49,0.37,0.77,0.46,13,12,15,11,28,14,10,29,0,0,1,2,6,14,-7,False
SA,POR,56,30,56,31,0.5,6,3,7,3,0.3953,0.5909,9,14,9,17,0.49,0.37,0.75,0.46,0.5,0.37,0.79,0.47,10,10,11,8,31,12,11,28,2,3,5,4,10,13,12,True
TOR,NO,35,51,51,36,1.0,6,7,7,4,-0.0909,0.3953,4,2,8,9,0.5,0.37,0.81,0.47,0.49,0.36,0.8,0.46,11,10,13,10,30,13,10,30,1,1,3,3,12,8,-17,False
WAS,IND,21,66,37,49,0.3333,2,8,3,6,-0.3488,0.1628,17,2,13,14,0.49,0.36,0.77,0.47,0.49,0.38,0.78,0.46,12,12,14,10,29,14,11,33,0,1,2,3,-9,0,16,True
BOS,NJ,68,21,34,54,-1.0,19,4,4,7,0.6889,-0.1163,5,10,13,9,0.49,0.37,0.77,0.46,0.48,0.37,0.78,0.45,12,12,15,10,29,13,11,30,0,0,0,1,-6,-2,-10,False
CHA,CHI,38,49,44,43,-0.3333,6,7,5,5,0.1818,0.3953,9,8,15,13,0.49,0.36,0.76,0.46,0.48,0.36,0.79,0.46,11,11,15,10,27,13,12,30,0,1,2,4,13,15,3,True
DEN,ATL,59,29,51,37,0.0,8,3,7,4,0.6279,0.5349,4,13,9,12,0.49,0.36,0.77,0.46,0.5,0.37,0.75,0.47,15,11,15,11,29,13,11,30,0,2,3,4,12,22,25,True
MEM,LAC,25,63,21,67,-0.3333,4,12,3,12,-0.2093,-0.4545,13,7,12,4,0.5,0.37,0.77,0.47,0.48,0.37,0.73,0.46,12,11,15,10,28,14,11,30,2,2,1,1,-2,12,3,True
NY,MIL,33,55,36,50,0.5,3,6,3,5,-0.0667,0.0952,13,6,15,11,0.51,0.35,0.77,0.47,0.49,0.37,0.77,0.46,11,13,14,11,32,14,10,30,0,1,1,4,-23,-19,15,True
SAC,UTA,18,69,50,37,1.0,3,9,12,4,-0.4419,0.5909,15,2,12,13,0.49,0.38,0.77,0.47,0.5,0.37,0.78,0.48,14,12,15,10,29,14,11,30,2,3,5,6,-1,4,-5,False
TOR,DAL,36,51,53,34,1.0,6,7,5,5,-0.0909,0.5349,4,2,8,20,0.5,0.36,0.81,0.47,0.5,0.36,0.81,0.47,11,10,13,10,30,12,11,31,0,1,3,4,2,-18,28,True
GS,SAC,30,56,19,69,0.0,3,9,3,9,0.0,-0.4419,16,9,15,3,0.5,0.39,0.78,0.48,0.49,0.38,0.77,0.47,14,12,15,13,31,14,11,30,1,1,2,2,-12,-30,13,True
MIN,POR,25,63,57,31,1.0,5,13,7,3,-0.4667,0.6,13,9,9,18,0.48,0.34,0.77,0.45,0.5,0.37,0.8,0.47,12,10,13,10,31,12,11,28,2,4,5,4,5,-12,23,True
NO,LAL,51,37,70,18,0.5,7,4,7,2,0.3636,0.7333,9,9,0,10,0.49,0.36,0.8,0.46,0.5,0.36,0.75,0.47,11,12,12,9,29,14,12,31,0,1,3,2,2,-18,16,True
ORL,OKC,64,24,25,62,-1.0,7,3,3,14,0.5909,-0.2727,5,17,11,5,0.48,0.36,0.74,0.45,0.5,0.36,0.76,0.47,13,11,13,9,31,15,11,31,0,2,2,2,15,14,28,True
PHI,DET,44,43,41,47,-0.3333,7,6,7,8,0.1818,0.0233,8,9,9,5,0.5,0.34,0.77,0.47,0.48,0.33,0.75,0.45,11,11,15,11,28,11,11,30,0,1,1,0,3,-5,7,True
PHO,WAS,51,37,21,67,-1.0,7,6,2,8,0.3953,-0.3488,6,13,17,2,0.53,0.4,0.75,0.5,0.49,0.36,0.77,0.47,13,11,15,11,28,13,12,29,1,2,2,2,-6,-2,-12,False
MIN,GS,25,64,30,57,0.0,5,13,3,9,-0.4667,0.0,13,9,16,9,0.48,0.34,0.77,0.45,0.5,0.39,0.78,0.48,12,13,13,10,31,14,12,32,1,2,4,5,17,25,41,True
NO,LAC,51,38,22,67,-1.0,7,4,3,12,0.3636,-0.4222,9,9,12,4,0.49,0.36,0.8,0.46,0.49,0.37,0.73,0.46,11,11,12,9,29,14,11,30,2,1,1,1,13,24,-28,False
PHO,PHI,52,37,44,44,0.0,7,6,7,6,0.3953,0.1818,6,13,9,9,0.52,0.4,0.75,0.5,0.5,0.34,0.77,0.47,13,11,15,11,28,14,11,28,1,2,2,3,-5,-9,-4,False
TOR,SA,36,52,56,31,0.0,6,7,6,3,-0.0909,0.3953,4,2,9,14,0.5,0.37,0.81,0.47,0.49,0.37,0.75,0.46,11,9,13,10,30,11,9,32,1,1,2,1,7,15,7,True
UTA,NY,50,38,33,56,0.0,12,4,3,6,0.5556,-0.0667,13,13,13,6,0.5,0.37,0.78,0.48,0.51,0.35,0.77,0.47,14,11,15,10,28,14,11,33,1,0,1,1,0,-17,-2,False
DEN,CHI,59,30,45,43,0.0,8,3,5,5,0.6279,0.4091,4,13,15,13,0.49,0.36,0.77,0.46,0.49,0.36,0.79,0.46,15,11,15,11,29,13,12,30,0,1,2,4,10,16,-1,False
HOU,DAL,57,31,54,34,0.0,6,3,5,5,0.5909,0.5455,9,18,8,21,0.49,0.37,0.78,0.46,0.5,0.36,0.81,0.47,11,10,13,10,29,12,11,31,0,1,3,4,5,11,18,True
OKC,SAC,26,62,20,69,-0.5,3,14,3,9,-0.2444,-0.4091,11,5,15,3,0.5,0.36,0.76,0.47,0.5,0.38,0.77,0.47,12,12,14,11,29,14,11,30,1,1,2,3,9,22,3,True
ORL,CHA,64,25,38,50,-1.0,7,3,6,7,0.5909,0.1818,5,17,9,8,0.48,0.37,0.74,0.45,0.49,0.36,0.76,0.46,12,11,13,9,31,15,10,29,1,2,2,4,9,22,-12,False
POR,MEM,58,31,25,64,-1.0,7,3,4,12,0.6087,-0.2093,9,18,13,7,0.5,0.37,0.8,0.47,0.5,0.37,0.77,0.47,12,12,13,10,27,14,10,29,0,1,2,2,17,25,-14,False
WAS,MIA,21,68,48,40,1.0,2,8,4,3,-0.3636,0.3778,17,2,18,20,0.49,0.36,0.76,0.46,0.49,0.38,0.75,0.46,12,11,14,10,29,14,10,31,0,1,3,3,-5,-9,14,True
ATL,NY,52,37,33,57,0.3333,7,4,3,6,0.5455,-0.087,9,13,13,6,0.5,0.37,0.75,0.47,0.51,0.35,0.77,0.47,11,11,13,10,28,14,11,33,1,0,1,1,10,16,-13,False
CHA,DET,38,51,42,47,0.5,6,7,7,8,0.1556,0.0455,9,8,9,5,0.49,0.36,0.76,0.46,0.48,0.33,0.75,0.45,11,11,15,10,27,11,11,30,0,1,1,0,-16,-6,23,True
CHI,TOR,45,44,36,53,0.5,5,5,6,7,0.3778,-0.0909,15,13,4,2,0.49,0.36,0.79,0.46,0.5,0.37,0.81,0.47,13,10,15,12,29,12,10,31,1,2,2,3,-3,-5,10,True
CLE,ORL,70,19,65,25,0.3333,13,3,7,3,0.8222,0.5909,3,12,5,18,0.49,0.36,0.77,0.46,0.49,0.36,0.74,0.45,11,11,13,10,29,13,10,32,1,2,3,3,-23,-19,-9,False
DAL,SA,55,34,57,31,0.0,5,5,6,3,0.5556,0.4091,8,21,9,14,0.5,0.37,0.81,0.47,0.49,0.37,0.75,0.46,11,9,13,10,30,11,9,32,1,1,2,1,-4,9,9,True
DEN,MIL,60,30,37,50,0.0,8,3,3,5,0.6279,0.1163,4,13,15,11,0.49,0.36,0.77,0.46,0.49,0.37,0.77,0.46,14,12,15,11,29,15,11,30,0,2,1,4,-3,-5,6,True
GS,IND,31,57,38,49,0.0,3,9,3,6,0.0222,0.1818,16,9,13,14,0.5,0.39,0.78,0.48,0.49,0.38,0.78,0.46,14,12,15,13,30,14,11,33,0,1,2,3,19,34,14,True
MEM,HOU,25,65,57,32,0.0,4,12,6,3,-0.2273,0.5909,13,7,10,18,0.5,0.36,0.77,0.47,0.49,0.37,0.79,0.46,12,10,15,10,28,13,11,31,1,2,3,4,0,-8,25,True
NO,PHO,52,38,53,37,-0.3333,7,4,7,6,0.3636,0.3953,9,9,6,13,0.49,0.36,0.79,0.46,0.52,0.4,0.75,0.5,11,12,12,9,29,14,11,30,2,3,4,4,-14,-31,20,True
OKC,LAC,26,63,22,68,0.5,3,14,3,12,-0.2444,-0.4348,12,5,12,4,0.5,0.36,0.76,0.47,0.49,0.37,0.73,0.46,12,11,14,11,29,14,11,30,2,1,1,0,3,6,-4,False
PHI,NJ,44,45,34,55,0.6,7,6,4,8,0.1556,-0.1364,9,9,13,9,0.5,0.34,0.77,0.47,0.48,0.37,0.78,0.45,11,12,15,11,28,13,11,30,0,0,0,1,12,2,-3,False
POR,MIN,59,31,25,65,-1.0,7,3,5,13,0.6087,-0.4667,9,18,13,9,0.5,0.37,0.8,0.47,0.48,0.34,0.77,0.45,12,12,13,10,27,13,11,29,-1,0,-2,-1,0,-8,-23,False
UTA,BOS,51,38,69,21,0.0,12,4,19,4,0.5556,0.6889,13,14,5,11,0.5,0.36,0.78,0.48,0.49,0.37,0.77,0.46,14,12,15,10,28,14,10,29,0,0,1,2,-17,-14,19,True
CLE,MIA,71,19,49,40,-0.5,13,3,4,3,0.8222,0.3913,3,12,18,20,0.49,0.36,0.77,0.46,0.49,0.38,0.75,0.46,11,11,13,10,29,14,10,31,0,1,3,3,-15,-20,-7,False
PHO,LAL,54,37,71,18,0.5,7,6,7,2,0.4091,0.7391,6,13,0,10,0.53,0.4,0.75,0.5,0.5,0.37,0.75,0.47,13,12,15,11,28,14,12,31,1,1,3,2,19,24,19,True
ATL,BOS,53,37,70,21,1.0,7,4,19,4,0.5455,0.6957,9,13,5,11,0.5,0.37,0.75,0.47,0.49,0.37,0.77,0.46,11,12,13,10,29,14,10,29,0,0,2,2,7,-7,-11,False
DAL,MIN,55,35,25,66,-1.0,5,5,5,13,0.5556,-0.4783,8,21,13,9,0.5,0.37,0.8,0.47,0.48,0.34,0.77,0.45,11,11,13,10,30,13,11,29,-1,0,-2,-1,13,15,-12,False
GS,NY,31,58,33,58,0.0,3,9,3,6,0.0222,-0.1064,17,9,13,6,0.5,0.39,0.78,0.48,0.51,0.35,0.77,0.47,14,11,15,12,31,14,11,33,1,0,1,1,17,14,-14,False
HOU,SAC,58,32,21,69,-1.0,6,3,3,9,0.6,-0.3778,10,19,15,3,0.49,0.37,0.78,0.46,0.5,0.38,0.77,0.47,11,13,13,10,29,14,11,30,1,1,2,3,5,17,9,True
LAL,DEN,72,18,60,31,-0.5,7,2,8,3,0.7447,0.6279,0,10,5,13,0.5,0.37,0.75,0.47,0.49,0.36,0.77,0.46,11,13,14,12,29,14,11,30,0,1,2,3,14,21,26,True
NJ,ORL,34,56,65,26,0.5,4,9,7,3,-0.1556,0.5556,13,9,6,18,0.48,0.37,0.78,0.45,0.49,0.36,0.74,0.45,13,11,13,9,29,13,10,32,0,2,3,3,-3,-2,16,True
POR,NO,60,31,52,39,0.0,7,3,7,4,0.6087,0.3636,9,18,10,9,0.5,0.37,0.8,0.47,0.49,0.37,0.79,0.46,12,10,13,10,27,13,10,30,1,1,2,3,-8,-24,-8,False
TOR,LAC,37,53,22,69,-1.0,6,7,3,12,-0.0667,-0.4468,4,2,12,4,0.5,0.37,0.81,0.47,0.48,0.37,0.73,0.46,11,11,13,10,30,14,11,30,2,1,1,0,-7,-1,-15,False
UTA,PHI,51,39,45,45,-1.0,12,4,7,6,0.5556,0.1556,14,14,9,9,0.51,0.36,0.78,0.48,0.5,0.34,0.77,0.47,14,11,16,10,28,14,11,28,1,2,2,3,10,22,-22,False
BOS,IND,70,22,39,49,-0.5,19,4,3,6,0.6596,0.2,5,11,13,14,0.49,0.37,0.77,0.46,0.49,0.38,0.78,0.46,12,12,15,10,29,14,11,33,0,1,2,3,1,-2,9,True
DET,WAS,43,47,21,69,-0.5,7,8,2,8,0.0667,-0.3636,9,5,17,2,0.48,0.33,0.75,0.45,0.49,0.36,0.76,0.46,12,11,12,10,29,13,12,29,1,1,2,2,11,28,-3,False
GS,MIL,32,58,38,50,0.0,3,9,3,5,0.0222,0.1364,17,10,15,11,0.5,0.39,0.78,0.48,0.49,0.37,0.77,0.46,14,12,15,12,31,15,11,30,0,2,1,4,-14,-6,4,True
MIN,MEM,25,67,25,66,-1.0,5,13,4,12,-0.4894,-0.2273,13,9,13,7,0.48,0.34,0.77,0.45,0.5,0.36,0.76,0.47,12,12,14,10,31,14,10,29,0,1,2,2,-11,-19,10,True
NJ,MIA,34,57,49,41,0.5,4,10,4,3,-0.1556,0.3617,13,9,18,20,0.48,0.37,0.77,0.45,0.49,0.37,0.75,0.46,13,11,13,9,29,14,10,31,0,1,2,3,0,6,1,True
NO,ATL,52,40,54,37,1.0,7,4,7,4,0.3333,0.5455,10,9,9,13,0.49,0.36,0.79,0.46,0.5,0.36,0.75,0.47,11,11,12,9,29,13,11,30,0,2,3,4,-4,-11,23,True
OKC,SA,27,63,58,31,0.0,3,14,6,3,-0.2444,0.4222,12,6,9,14,0.5,0.36,0.76,0.47,0.49,0.38,0.75,0.46,12,9,14,11,29,11,9,32,1,1,2,2,5,3,-3,False
PHI,CHI,45,46,45,45,0.0,7,6,5,5,0.1304,0.3778,10,9,15,13,0.5,0.34,0.77,0.47,0.48,0.36,0.79,0.46,11,11,15,11,28,13,12,31,0,1,2,4,-14,-23,6,True
POR,CHA,61,31,38,52,0.0,7,3,6,7,0.6087,0.1556,9,18,9,8,0.49,0.37,0.8,0.47,0.49,0.36,0.76,0.46,12,11,13,10,27,15,10,29,0,2,2,4,-4,-11,-6,False
UTA,CLE,52,39,72,19,1.0,12,4,13,3,0.5556,0.8222,14,15,3,12,0.51,0.36,0.78,0.48,0.49,0.36,0.77,0.46,14,11,15,10,28,13,10,30,0,3,4,4,-14,-23,4,True
DAL,DET,56,35,44,47,-1.0,5,5,7,8,0.5556,0.0667,8,22,9,5,0.5,0.36,0.8,0.47,0.48,0.33,0.75,0.45,11,11,13,10,30,11,11,30,0,1,1,1,-11,-19,-5,False
HOU,LAL,58,33,72,19,1.0,6,3,7,2,0.6,0.7447,11,19,0,10,0.49,0.37,0.78,0.46,0.5,0.37,0.75,0.47,11,12,13,10,29,14,12,31,1,1,4,3,11,5,-10,False
LAC,OKC,22,70,28,63,-0.2,3,12,3,14,-0.4583,-0.2444,12,4,12,6,0.49,0.37,0.73,0.46,0.5,0.36,0.76,0.47,11,11,14,11,30,15,11,31,0,2,2,2,9,0,-8,False
TOR,PHO,38,53,54,38,1.0,6,7,7,6,-0.0667,0.4091,4,2,6,13,0.5,0.37,0.81,0.47,0.53,0.4,0.75,0.5,11,12,13,10,30,14,11,30,2,3,5,4,9,0,1,True
CHA,ORL,38,53,66,26,1.0,6,7,7,3,0.1304,0.5652,9,8,6,19,0.49,0.36,0.75,0.46,0.49,0.36,0.74,0.45,11,11,15,10,27,13,10,32,0,2,3,3,-8,-4,6,True
DAL,MIL,57,35,39,50,0.0,5,5,4,5,0.5556,0.1556,8,22,15,11,0.5,0.36,0.8,0.47,0.49,0.37,0.77,0.46,11,12,13,10,30,15,11,30,0,2,1,4,6,-5,-2,False
POR,ATL,62,31,55,37,0.3333,7,3,7,4,0.6087,0.5556,9,18,9,13,0.49,0.36,0.79,0.46,0.5,0.36,0.75,0.47,11,11,13,10,27,13,11,30,0,3,3,4,-8,-4,4,True
CHI,SAC,46,45,22,69,-1.0,5,5,4,9,0.3913,-0.3478,15,13,15,3,0.48,0.36,0.79,0.46,0.5,0.38,0.77,0.47,13,12,15,12,29,14,12,30,1,1,2,3,-1,4,-14,False
DET,LAL,44,48,72,20,0.0,7,8,7,2,0.0435,0.7083,9,5,0,10,0.48,0.33,0.75,0.45,0.5,0.37,0.75,0.47,12,12,11,10,29,14,11,31,1,1,4,2,6,-5,13,True
