DATE,AWAY_NAME,HOME_NAME,AWAY_2PA,AWAY_2PM,AWAY_3PA,AWAY_3PM,AWAY_FTA,AWAY_FTM,AWAY_TO,AWAY_ORB,AWAY_DRB,HOME_2PA,HOME_2PM,HOME_3PA,HOME_3PM,HOME_FTA,HOME_FTM,HOME_TO,HOME_ORB,HOME_DRB,AWAY_PTS_Q1,HOME_PTS_Q1,AWAY_PTS_Q2,HOME_PTS_Q2,AWAY_PTS_Q3,HOME_PTS_Q3,AWAY_PTS_Q4,HOME_PTS_Q4,AWAY_PTS_FINAL,HOME_PTS_FINAL,HOME_WIN
2010-02-23,PHI,GS,65,32,20,9,23,19,18,7,43,62,23,33,13,21,17,14,14,34,37,26,66,48,90,73,110,102,110,102,False
2010-02-23,PHO,OKC,65,33,13,7,27,17,17,12,33,70,34,16,4,24,22,12,10,25,27,25,51,52,82,78,104,102,104,102,False
2010-02-23,POR,NJ,62,36,12,4,22,18,4,7,24,58,28,11,6,21,19,12,5,25,32,22,56,37,77,70,102,93,102,93,False
2010-02-24,CHA,UTA,47,21,21,7,34,30,14,8,26,61,30,21,9,23,15,16,15,27,31,28,53,42,69,73,93,102,93,102,True
2010-02-24,DET,LAC,68,33,18,5,22,10,8,17,27,63,27,21,7,24,22,14,21,35,25,22,49,41,71,67,91,97,91,97,True
2010-02-24,IND,CHI,59,23,29,13,27,25,14,7,31,76,39,11,5,35,27,17,12,34,18,37,54,58,82,95,110,120,110,120,True
2010-02-24,LAL,DAL,61,33,17,5,16,15,17,7,29,59,27,21,8,26,23,17,13,28,23,20,50,49,72,74,96,101,96,101,True
2010-02-24,MEM,WAS,77,39,10,3,18,12,10,15,31,70,36,7,1,26,19,13,12,31,27,23,46,48,69,68,99,94,99,94,False
2010-02-24,MIN,ATL,63,30,16,6,21,14,15,7,31,67,29,14,4,32,28,15,12,34,21,23,42,50,66,78,92,98,92,98,True
2010-02-24,NO,MIL,67,30,15,5,24,20,11,10,30,75,42,18,6,17,13,8,14,34,28,31,55,61,72,89,95,115,95,115,True
2010-02-24,OKC,SA,66,28,17,5,24,16,9,12,38,61,27,17,6,30,23,11,10,35,27,23,42,48,67,68,87,95,87,95,True
2010-02-24,ORL,HOU,56,34,31,9,22,15,9,12,34,53,21,24,12,19,14,15,9,28,23,18,60,40,85,74,110,92,110,92,False
2010-02-24,PHI,PHO,67,32,18,5,22,16,10,14,26,65,36,21,8,13,10,14,8,32,25,33,47,58,74,89,95,106,95,106,True
2010-02-24,POR,TOR,70,36,15,6,15,11,8,9,28,56,27,20,7,17,12,16,9,32,32,24,53,47,78,68,101,87,101,87,False
2010-02-25,CLE,BOS,57,31,21,10,21,16,11,6,37,63,27,18,6,23,16,11,11,29,21,31,48,56,73,74,108,88,108,88,False
2010-02-25,DEN,GS,65,31,27,16,28,17,16,19,37,72,30,24,10,25,22,12,16,30,29,21,65,56,98,87,127,112,127,112,False
2010-02-25,MIL,IND,68,34,18,8,25,20,12,12,32,58,27,16,7,44,35,10,9,27,30,31,61,56,89,77,112,110,112,110,False
2010-02-26,CHA,MEM,62,32,17,6,19,11,15,10,29,50,25,20,9,18,12,20,9,28,26,27,48,47,69,66,93,89,93,89,False
2010-02-26,CLE,TOR,53,31,29,11,36,31,15,12,30,68,37,25,8,25,20,10,11,20,33,30,60,60,86,82,111,111,126,118,False
2010-02-26,DAL,ATL,71,41,21,7,11,8,13,12,38,69,29,26,9,21,18,7,15,26,29,19,50,50,65,76,99,99,111,103,False
2010-02-26,DET,DEN,76,35,16,6,20,14,18,20,30,59,27,18,8,37,29,16,11,27,29,22,49,53,75,77,102,107,102,107,True
2010-02-26,LAC,PHO,64,31,25,12,19,14,9,10,24,65,39,19,9,26,20,12,8,32,28,36,59,63,86,96,112,125,112,125,True
2010-02-26,MIN,OKC,75,34,16,3,17,15,16,14,29,70,42,11,2,25,19,17,9,38,19,30,41,55,65,84,92,109,92,109,True
2010-02-26,NY,WAS,74,38,17,6,33,24,18,11,34,71,37,18,10,21,12,20,10,33,24,30,52,59,81,85,112,112,118,116,False
2010-02-26,ORL,NO,50,31,27,7,16,10,18,11,27,73,36,8,3,25,19,12,12,31,21,26,56,46,80,72,93,100,93,100,True
2010-02-26,PHI,LAL,75,37,16,3,11,7,10,16,27,77,36,14,5,14,12,14,16,31,25,24,51,50,69,74,90,99,90,99,True
2010-02-26,POR,CHI,69,38,15,5,25,20,14,9,20,74,45,6,1,28,22,21,10,33,22,31,51,52,79,80,103,103,111,115,True
2010-02-26,SA,HOU,64,32,21,6,30,22,16,15,31,63,33,16,3,38,34,13,12,26,14,31,41,59,69,85,104,109,104,109,True
2010-02-26,UTA,SAC,67,31,21,5,28,22,13,13,35,68,39,9,3,28,16,8,4,33,20,25,50,49,75,75,99,103,99,103,True
2010-02-27,CHI,IND,61,28,13,3,33,25,21,13,30,57,30,17,5,28,25,18,8,28,24,25,47,54,68,80,90,100,90,100,True
2010-02-27,DET,GS,78,34,8,3,26,11,23,17,40,54,25,31,10,25,15,17,10,36,22,14,50,37,69,66,88,95,88,95,True
2010-02-27,HOU,UTA,58,29,21,6,42,34,13,11,23,52,38,25,14,26,15,17,5,34,35,39,59,70,94,107,110,133,110,133,True
2010-02-27,MEM,NY,74,39,13,6,35,24,8,17,35,50,29,31,12,20,15,9,4,28,31,23,56,52,85,88,120,109,120,109,False
2010-02-27,MIL,MIA,53,28,26,10,10,8,12,8,39,65,25,13,3,18,12,12,10,31,26,18,50,45,75,57,94,71,94,71,False
2010-02-27,NJ,BOS,59,26,13,6,41,34,16,10,25,65,39,19,3,11,9,18,14,27,29,27,49,42,74,64,104,96,104,96,False
2010-02-27,POR,MIN,61,29,20,8,35,28,10,12,32,63,30,16,6,17,13,20,8,34,25,23,47,33,83,57,110,91,110,91,False
2010-02-28,DEN,LAL,53,21,25,7,33,26,20,12,31,63,28,16,8,21,15,18,12,35,29,21,52,43,70,67,89,95,89,95,True
2010-02-28,LAC,SAC,63,26,20,5,31,25,15,11,38,74,33,14,5,24,16,10,11,32,18,32,42,56,68,76,92,97,92,97,True
2010-02-28,MIA,ORL,61,24,16,6,18,14,15,11,27,46,25,24,7,30,25,8,8,29,24,26,48,52,64,76,80,96,80,96,True
2010-02-28,MIL,ATL,66,32,15,5,25,23,16,8,35,77,36,13,3,30,25,12,14,33,24,24,46,44,73,74,92,92,102,106,True
2010-02-28,NO,DAL,62,31,21,6,23,20,15,15,28,72,41,15,4,17,14,13,12,31,24,35,50,69,75,86,100,108,100,108,True
2010-02-28,PHO,SA,69,35,15,8,23,16,12,10,29,71,39,14,4,28,23,12,10,31,25,21,52,49,76,77,110,113,110,113,True
2010-02-28,TOR,OKC,72,32,15,6,24,17,18,14,31,71,37,12,6,33,27,13,7,31,24,34,47,61,67,91,99,119,99,119,True
2010-02-28,WAS,NJ,74,32,9,3,20,16,12,13,37,77,29,14,3,24,18,11,19,29,24,31,44,50,69,68,89,85,89,85,False
2010-03-01,ATL,CHI,78,37,18,6,30,24,9,22,41,72,37,17,2,15,12,12,8,29,34,23,59,43,75,68,116,92,116,92,False
2010-03-01,DAL,CHA,64,34,16,3,15,12,13,5,31,55,24,18,5,28,21,20,8,34,24,28,43,53,66,68,89,84,89,84,False
2010-03-01,DEN,PHO,54,24,24,9,16,10,19,11,26,58,27,18,7,33,26,16,16,29,33,24,44,57,67,84,85,101,85,101,True
2010-03-01,NY,CLE,58,27,30,9,17,12,12,2,29,71,45,19,6,27,16,16,14,46,26,38,48,74,59,101,93,124,93,124,True
2010-03-01,ORL,PHI,54,30,23,15,25,21,11,6,29,69,34,17,8,14,13,12,11,23,35,36,68,61,102,81,126,105,126,105,False
2010-03-01,POR,MEM,64,30,21,8,19,19,13,11,25,61,31,16,4,25,19,21,12,31,21,27,41,53,82,74,103,93,103,93,False
2010-03-01,SA,NO,60,34,23,8,17,14,9,9,32,64,29,18,8,13,10,13,11,33,31,24,58,47,80,73,106,92,106,92,False
2010-03-01,TOR,HOU,63,29,14,5,25,19,18,5,31,55,28,25,13,23,21,17,6,37,28,37,47,68,65,97,92,116,92,116,True
2010-03-01,UTA,LAC,74,34,15,4,31,24,12,15,25,53,26,22,10,29,26,19,10,31,19,29,43,53,70,82,104,108,104,108,True
2010-03-02,BOS,DET,58,26,18,9,31,26,13,10,24,59,34,20,3,30,23,18,16,30,25,25,55,52,72,75,105,100,105,100,False
2010-03-02,GS,MIA,55,35,31,9,17,9,12,5,30,71,37,14,5,31,21,15,11,39,34,33,54,56,78,86,106,110,106,110,True
2010-03-02,IND,LAL,70,34,17,7,15,10,18,12,28,64,35,23,10,24,22,13,10,33,28,27,54,60,71,98,99,122,99,122,True
2010-03-02,SAC,OKC,60,36,16,5,24,20,14,8,24,68,35,12,5,32,28,14,17,26,25,28,58,65,82,90,107,113,107,113,True
2010-03-03,CHA,BOS,66,27,9,0,30,26,15,13,31,55,28,16,10,28,18,13,4,34,21,31,45,54,61,82,80,104,80,104,True
2010-03-03,CLE,NJ,65,37,20,7,21,16,14,15,31,66,27,18,6,28,20,17,16,23,35,15,59,42,86,68,111,92,111,92,False
2010-03-03,DET,NY,75,34,14,7,20,15,13,14,27,62,35,23,12,26,22,9,8,36,23,33,55,67,85,94,104,128,104,128,True
2010-03-03,GS,ORL,59,25,23,10,15,10,16,6,23,69,42,21,5,24,18,14,16,42,22,32,45,64,72,94,90,117,90,117,True
2010-03-03,IND,POR,53,27,23,6,11,7,18,5,27,62,28,19,7,30,25,11,12,33,26,32,41,53,62,79,79,102,79,102,True
2010-03-03,MEM,NO,68,37,11,2,38,24,17,11,28,65,36,17,5,13,13,20,8,26,29,24,54,51,74,76,104,100,104,100,False
2010-03-03,MIN,DAL,58,35,21,7,23,18,22,16,33,69,34,17,9,18,17,12,10,20,28,30,53,60,87,89,109,112,109,112,True
2010-03-03,OKC,DEN,66,19,17,8,35,28,26,18,27,68,38,19,6,29,25,19,16,33,25,32,52,61,64,92,90,119,90,119,True
2010-03-03,PHI,ATL,64,31,11,4,25,19,18,6,26,64,34,20,8,27,20,17,13,34,22,32,51,61,68,87,93,112,93,112,True
2010-03-03,PHO,LAC,58,33,23,12,31,25,14,13,37,57,29,28,10,17,13,13,8,22,30,26,57,58,96,76,127,101,127,101,False
2010-03-03,SAC,HOU,87,28,13,4,20,16,9,24,33,55,25,22,5,26,16,13,13,37,22,17,43,37,69,65,84,81,84,81,False
2010-03-03,WAS,MIL,64,31,13,4,18,13,22,12,27,61,30,19,8,19,16,16,8,29,26,28,48,56,60,77,87,100,87,100,True
2010-03-04,LAL,MIA,65,39,23,6,25,15,16,13,26,61,33,19,9,25,21,15,8,30,27,26,47,44,68,74,99,99,111,114,True
2010-03-04,MEM,CHI,66,38,10,2,30,23,16,13,33,69,34,14,3,21,19,13,9,22,19,32,45,51,76,80,105,96,105,96,False
2010-03-04,UTA,PHO,59,26,24,12,38,28,12,19,24,54,37,19,5,28,19,19,10,28,24,34,49,57,75,86,116,108,116,108,False
2010-03-05,BOS,PHI,57,31,12,4,27,22,17,9,32,61,33,16,4,12,8,15,7,23,23,25,46,43,74,67,96,86,96,86,False
2010-03-05,DET,CLE,63,33,12,4,20,14,17,8,28,59,34,20,6,23,13,12,9,28,31,22,55,46,70,68,92,99,92,99,True
2010-03-05,GS,ATL,60,32,26,11,31,25,11,14,25,65,35,18,9,40,30,9,19,28,35,35,63,63,88,92,122,127,122,127,True
2010-03-05,IND,DEN,60,27,22,9,40,33,17,8,34,63,36,25,6,38,32,15,8,38,28,38,56,64,82,97,114,122,114,122,True
2010-03-05,LAL,CHA,62,26,18,3,30,22,20,15,26,58,30,12,6,27,20,20,8,33,26,23,43,49,63,75,83,98,83,98,True
2010-03-05,MIL,WAS,64,32,19,6,25,20,10,15,36,77,31,5,0,21,12,14,14,28,28,19,51,36,81,55,102,74,102,74,False
2010-03-05,NO,SA,73,37,10,4,9,5,10,7,25,51,26,20,12,21,14,13,7,31,19,29,45,54,69,74,91,102,91,102,True
2010-03-05,NY,TOR,64,36,16,3,19,15,14,7,34,79,42,12,4,11,6,8,11,30,24,31,52,53,77,78,96,102,96,102,True
2010-03-05,OKC,LAC,65,31,14,5,36,27,14,13,40,65,26,21,6,26,17,18,16,31,31,21,53,46,78,69,104,87,104,87,False
2010-03-05,ORL,NJ,46,21,31,13,24,16,16,12,35,69,28,11,4,20,19,14,8,30,32,18,50,43,72,57,97,87,97,87,False
2010-03-05,SAC,DAL,62,29,19,9,21,15,17,14,31,69,35,17,7,18,17,8,9,31,26,24,53,52,72,85,100,108,100,108,True
2010-03-06,ATL,MIA,54,22,24,9,25,23,13,13,32,51,23,29,11,29,21,6,13,32,27,22,56,52,77,76,94,100,94,100,True
2010-03-06,CLE,MIL,55,27,22,7,16,10,17,6,39,50,21,29,11,21,17,15,8,38,14,25,41,42,61,69,85,92,85,92,True
2010-03-06,DAL,CHI,60,38,27,11,15,13,7,6,27,74,40,16,7,19,15,9,10,27,30,26,66,55,94,80,122,116,122,116,False
2010-03-06,GS,CHA,66,24,23,10,19,12,9,12,24,67,35,20,5,22,16,20,19,41,19,24,54,53,76,81,90,101,90,101,True
2010-03-06,HOU,MIN,71,35,26,11,9,9,15,15,34,69,34,13,3,27,21,18,9,31,33,22,60,50,89,73,112,98,112,98,False
2010-03-06,IND,PHO,67,26,26,9,32,26,10,17,27,67,29,15,7,40,34,14,18,40,28,29,57,63,86,93,105,113,105,113,True
2010-03-06,LAC,UTA,65,27,21,8,11,7,20,11,37,79,35,14,7,21,16,6,12,33,32,26,50,51,72,83,85,107,85,107,True
2010-03-06,NJ,NY,62,29,24,14,18,13,11,11,32,67,40,18,0,18,13,10,12,32,22,32,56,50,83,74,113,93,113,93,False
2010-03-06,SA,MEM,59,30,21,9,21,15,12,10,24,73,33,10,3,25,17,15,16,28,22,28,58,48,78,72,102,92,102,92,False
2010-03-07,HOU,DET,59,33,28,7,23,20,14,8,35,78,37,13,6,25,18,10,14,36,20,29,55,57,86,82,102,102,107,110,True
2010-03-07,LAL,ORL,71,28,17,5,26,23,7,14,25,49,22,24,8,39,28,20,15,35,24,31,48,52,64,74,94,96,94,96,True
2010-03-07,OKC,SAC,72,37,14,4,25,22,14,16,29,72,36,9,5,24,15,13,9,24,26,25,57,52,81,79,108,102,108,102,False
2010-03-07,PHI,TOR,69,36,12,9,19,15,19,12,26,66,36,18,7,12,8,18,11,23,24,24,55,47,89,75,114,101,114,101,False
2010-03-07,POR,DEN,66,26,16,9,36,27,9,13,24,51,34,22,9,34,23,12,4,31,21,34,49,66,75,89,106,118,106,118,True
2010-03-07,WAS,BOS,57,30,11,1,24,20,19,6,30,61,25,12,5,26,21,17,8,29,25,19,44,38,66,62,83,86,83,86,True
2010-03-08,ATL,NY,70,34,17,3,27,21,10,13,30,62,29,15,10,13,11,17,4,34,27,27,46,44,70,76,98,99,98,99,True
2010-03-08,DAL,MIN,75,41,21,7,26,22,9,9,30,67,38,22,4,33,24,26,16,39,34,27,71,61,97,84,125,112,125,112,False
2010-03-08,GS,NO,60,37,25,13,21,18,13,4,19,70,44,22,10,24,17,16,15,29,25,36,62,67,95,100,131,135,131,135,True
2010-03-08,NJ,MEM,62,32,23,7,24,16,14,12,33,75,37,12,4,28,21,11,16,36,27,32,51,67,77,81,101,107,101,107,True
2010-03-08,SA,CLE,55,25,29,10,22,15,14,13,31,62,30,14,6,24,19,13,5,37,26,28,52,49,76,72,95,97,95,97,True
2010-03-09,BOS,MIL,56,25,12,5,22,19,15,4,30,56,26,17,8,11,10,17,9,32,22,24,46,42,68,64,84,86,84,86,True
2010-03-09,HOU,WAS,58,27,28,6,28,24,16,16,30,71,32,12,3,16,15,18,10,31,21,22,48,40,71,60,96,88,96,88,False
2010-03-09,LAC,ORL,65,29,21,8,6,5,13,9,33,65,34,27,11,12,12,8,10,35,21,31,41,67,68,91,87,113,87,113,True
2010-03-09,MIA,CHA,59,28,18,3,16,13,11,7,35,57,23,15,5,30,22,15,11,36,30,20,48,39,66,62,78,83,78,83,True
2010-03-09,PHI,IND,69,34,16,5,15,13,21,15,33,75,34,19,8,19,15,10,16,29,29,24,52,54,67,76,96,107,96,107,True
2010-03-09,SAC,POR,66,31,13,3,16,10,15,11,30,69,32,8,3,22,15,12,9,31,29,25,42,52,62,73,81,88,81,88,True
2010-03-09,TOR,LAL,59,27,22,9,30,26,13,11,33,63,32,15,3,44,36,9,12,28,24,29,58,50,84,81,107,109,107,109,True
2010-03-09,UTA,CHI,63,33,20,12,39,30,11,14,28,61,33,15,8,27,18,16,6,26,35,30,63,61,92,81,132,108,132,108,False
2010-03-10,CHA,PHI,53,28,13,5,41,31,16,6,33,58,29,24,5,21,14,21,16,27,37,23,62,44,85,58,102,87,102,87,False
2010-03-10,DEN,MIN,61,34,25,6,28,24,8,7,36,72,30,18,5,33,27,13,16,37,20,23,48,53,79,72,110,102,110,102,False
2010-03-10,LAC,MIA,62,27,27,11,13,10,13,14,28,60,26,17,9,35,29,12,13,35,24,34,48,57,72,90,97,108,97,108,True
2010-03-10,MEM,BOS,64,35,16,9,19,14,16,9,39,59,29,21,6,24,15,10,6,23,27,12,55,33,82,63,111,91,111,91,False
2010-03-10,NJ,DAL,63,28,20,6,18,13,13,13,31,62,27,13,6,29,24,12,8,32,33,19,47,39,62,70,87,96,87,96,True
2010-03-10,NO,OKC,65,31,14,3,19,12,16,8,30,74,37,9,2,23,18,12,14,33,26,29,45,54,62,80,83,98,83,98,True
2010-03-10,NY,SA,60,29,17,2,27,23,9,5,29,60,28,20,8,22,17,17,13,40,22,31,39,51,60,67,87,97,87,97,True
2010-03-10,TOR,SAC,69,32,13,4,17,14,13,7,26,82,43,11,4,20,15,11,14,38,25,24,45,40,68,83,90,113,90,113,True
2010-03-10,UTA,DET,63,39,17,6,25,19,15,15,29,66,32,19,5,27,25,9,15,18,28,29,63,43,87,74,115,104,115,104,False
2010-03-11,ATL,WAS,62,33,17,8,25,15,14,12,17,66,38,13,1,22,20,21,17,25,27,22,54,51,79,73,105,99,105,99,False
2010-03-11,CHI,ORL,67,29,16,4,19,12,14,9,20,45,29,24,9,33,26,21,11,35,17,28,33,65,51,79,82,111,82,111,True
2010-03-11,POR,GS,71,29,15,7,37,31,16,22,31,54,28,26,10,21,19,15,11,25,28,28,58,60,83,96,110,105,110,105,False
2010-03-12,CHI,MIA,55,31,23,7,17,12,16,8,29,52,24,21,12,32,24,15,8,31,22,28,49,50,67,79,95,108,95,108,True
2010-03-12,CLE,PHI,44,28,31,10,23,14,11,9,27,73,40,15,2,16,9,10,14,30,36,34,61,57,78,79,100,95,100,95,False
2010-03-12,DEN,NO,57,34,22,3,28,25,19,10,39,72,33,17,4,21,17,12,9,27,29,29,51,52,73,75,102,95,102,95,False
2010-03-12,IND,BOS,56,28,18,8,33,23,23,5,30,61,37,16,8,29,24,14,1,33,23,29,47,67,78,98,103,122,103,122,True
2010-03-12,LAC,CHA,54,33,19,9,9,5,23,7,23,72,42,11,3,17,13,17,10,26,23,31,45,61,68,80,98,106,98,106,True
2010-03-12,LAL,PHO,56,31,25,9,22,13,14,12,28,59,28,21,6,27,22,13,14,29,24,31,53,46,77,73,102,96,102,96,False
2010-03-12,NJ,OKC,68,34,19,6,19,16,12,11,25,66,35,11,5,23,19,17,11,36,20,31,49,59,71,82,102,104,102,104,True
2010-03-12,NY,MEM,64,33,24,7,29,25,12,13,28,69,37,18,5,33,30,13,13,34,24,32,42,63,73,94,112,119,112,119,True
2010-03-12,POR,SAC,65,33,9,5,32,29,10,11,24,67,35,10,4,19,12,20,8,25,31,24,61,46,87,66,110,94,110,94,False
2010-03-12,SA,MIN,63,37,22,5,18,14,11,11,37,66,26,11,4,25,21,13,7,31,22,21,51,43,73,58,103,85,103,85,False
2010-03-12,UTA,MIL,74,35,10,0,23,17,16,14,35,57,25,22,7,28,24,11,7,35,22,25,40,48,63,71,87,95,87,95,True
2010-03-12,WAS,DET,63,29,11,4,22,17,17,9,26,62,36,20,6,20,11,13,13,29,23,27,40,56,63,77,87,101,87,101,True
2010-03-13,DEN,MEM,63,41,22,9,20,16,8,11,27,61,34,17,5,32,25,10,9,21,24,33,57,63,85,85,125,108,125,108,False
2010-03-13,DET,ATL,61,32,14,5,29,20,18,16,17,59,39,14,7,18,13,17,9,22,12,30,41,69,77,92,99,112,99,112,True
2010-03-13,LAC,SA,68,31,14,6,12,8,15,7,25,73,42,14,9,9,7,11,7,37,18,32,48,65,68,90,88,118,88,118,True
2010-03-13,NJ,HOU,61,32,15,9,26,17,15,7,24,71,41,17,5,23,19,15,14,29,31,31,55,54,78,82,108,116,108,116,True
2010-03-13,NY,DAL,59,34,30,16,17,12,8,9,33,59,27,21,7,26,19,15,13,30,30,25,58,48,91,66,128,94,128,94,False
2010-03-13,ORL,WAS,65,33,14,8,23,19,17,15,31,73,38,9,2,17,13,10,9,21,20,33,61,55,88,76,109,95,109,95,False
2010-03-13,TOR,GS,60,35,16,8,23,18,18,7,32,68,29,27,16,22,18,11,18,24,35,25,60,56,85,97,112,124,112,124,True
2010-03-14,BOS,CLE,63,26,17,6,30,23,11,11,32,58,26,22,7,48,31,8,17,34,18,24,48,54,72,80,93,104,93,104,True
2010-03-14,CHA,ORL,65,30,10,5,26,21,15,12,34,40,22,32,11,21,12,15,9,25,26,25,51,53,72,68,96,89,96,89,False
2010-03-14,IND,MIL,51,20,21,7,36,33,15,6,31,68,28,16,8,24,18,15,14,31,19,23,41,49,62,76,94,98,94,98,True
2010-03-14,MIN,SAC,76,29,15,9,24,15,15,11,39,75,40,24,6,21,16,12,14,41,28,32,49,64,61,94,100,114,100,114,True
2010-03-14,NO,PHO,75,35,15,7,20,15,14,14,27,57,34,16,8,35,28,18,5,33,22,34,49,55,71,83,106,120,106,120,True
2010-03-14,PHI,MIA,62,21,24,11,19,16,14,16,30,57,32,22,7,26,19,11,9,35,21,31,49,57,73,78,91,104,91,104,True
2010-03-14,TOR,POR,56,34,15,5,19,15,11,9,25,63,26,20,12,23,21,10,19,21,30,32,49,60,78,85,98,109,98,109,True
2010-03-14,UTA,OKC,58,28,19,11,34,22,11,7,23,61,41,12,3,35,28,12,7,29,26,29,49,59,79,90,111,119,111,119,True
2010-03-15,DEN,HOU,77,40,22,9,20,16,8,16,28,63,38,16,7,35,28,10,8,30,29,38,57,68,95,93,123,125,123,125,True
2010-03-15,DET,BOS,52,28,16,5,31,22,18,8,19,58,39,16,7,28,20,13,8,28,15,31,35,64,70,89,93,119,93,119,True
2010-03-15,LAL,GS,55,36,20,6,42,34,24,14,42,70,35,30,13,13,12,5,7,18,39,32,59,65,94,87,124,121,124,121,False
2010-03-15,NO,LAC,67,39,18,9,5,3,15,6,36,68,35,25,5,19,15,8,13,26,26,23,46,50,77,78,108,100,108,100,False
2010-03-15,NY,PHI,52,25,25,11,15,11,12,7,31,61,27,25,6,21,12,16,21,33,26,25,44,55,73,69,94,84,94,84,False
2010-03-15,WAS,UTA,75,28,9,3,30,24,15,19,29,69,38,13,5,35,21,11,8,34,25,25,45,59,60,90,89,112,89,112,True
2010-03-16,ATL,NJ,70,34,15,8,24,16,7,10,37,64,26,14,4,28,20,16,13,32,22,22,55,39,78,58,108,84,108,84,False
2010-03-16,CHA,IND,58,30,13,3,36,25,19,12,32,60,26,23,8,28,23,14,15,29,24,20,43,52,67,78,94,99,94,99,True
2010-03-16,CHI,MEM,51,27,27,7,27,22,19,8,29,61,28,15,8,34,24,22,12,30,26,25,44,55,67,85,97,104,97,104,True
2010-03-16,CLE,DET,61,32,22,9,33,22,10,15,33,64,27,14,9,25,20,13,10,30,28,28,54,56,75,76,113,101,113,101,False
2010-03-16,LAL,SAC,73,38,14,4,28,18,10,14,36,62,29,22,7,28,20,9,11,32,28,17,49,48,77,68,106,99,106,99,False
2010-03-16,MIN,PHO,77,35,14,7,31,23,13,13,24,67,40,31,15,29,27,7,16,31,33,38,61,79,88,114,114,152,114,152,True
2010-03-16,SA,MIA,59,26,17,8,13,12,22,9,37,62,27,16,3,19,13,15,8,28,29,14,55,37,71,54,88,76,88,76,False
2010-03-16,WAS,DEN,67,30,11,4,26,15,16,12,28,55,34,18,3,26,20,16,8,29,24,18,45,39,63,65,87,97,87,97,True
2010-03-17,ATL,TOR,67,30,18,11,18,12,11,7,35,78,37,12,4,30,20,5,12,34,25,30,56,59,86,75,105,106,105,106,True
2010-03-17,CHI,DAL,67,40,15,3,23,17,17,12,24,60,35,18,6,33,25,13,10,27,20,32,44,64,72,88,106,113,106,113,True
2010-03-17,IND,CLE,54,27,24,10,13,10,15,6,31,67,35,16,5,20,14,11,8,30,25,30,48,50,65,81,94,99,94,99,True
2010-03-17,MEM,HOU,84,38,7,1,26,15,14,17,25,54,29,19,10,25,19,21,7,34,29,22,55,53,73,82,94,107,94,107,True
2010-03-17,MIL,LAC,60,29,23,8,14,11,14,9,26,52,28,12,6,34,27,18,4,34,27,27,43,52,74,72,93,101,93,101,True
2010-03-17,MIN,UTA,63,27,15,7,30,25,18,9,24,71,44,20,5,20,19,13,9,35,26,26,43,52,73,87,100,122,100,122,True
2010-03-17,NJ,PHI,67,28,16,6,24,23,12,10,26,65,38,10,4,30,20,13,10,31,22,32,49,60,68,81,97,108,97,108,True
2010-03-17,NO,GS,65,37,21,7,34,26,18,13,26,60,34,27,13,26,24,14,6,26,34,30,69,56,96,88,121,131,121,131,True
2010-03-17,NY,BOS,61,28,26,8,21,17,17,14,23,63,35,20,7,20,18,19,12,33,19,32,49,68,71,92,97,109,97,109,True
2010-03-17,OKC,CHA,69,35,13,2,18,16,13,9,34,70,32,7,5,32,21,9,6,34,26,15,51,43,70,73,92,100,92,100,True
2010-03-17,SA,ORL,66,29,14,5,14,11,11,9,27,48,27,23,10,33,26,10,5,36,24,29,42,52,58,80,84,110,84,110,True
2010-03-18,NO,DEN,69,31,8,2,15,12,21,11,33,81,36,14,2,21,15,10,20,29,17,27,37,62,61,77,80,93,80,93,True
2010-03-18,ORL,MIA,57,29,31,11,25,17,13,13,36,65,29,25,8,24,20,11,13,31,29,25,54,54,76,71,95,95,108,102,False
2010-03-19,BOS,HOU,58,27,23,10,16,10,13,10,33,59,25,17,5,29,22,16,12,30,28,24,50,41,72,62,94,87,94,87,False
2010-03-19,CHA,ATL,71,34,15,5,15,9,17,17,32,73,32,13,4,22,17,17,18,33,26,20,44,46,69,64,84,84,92,93,True
2010-03-19,CLE,CHI,56,25,19,6,28,24,18,11,42,62,29,22,4,22,15,9,9,32,29,28,54,46,69,65,92,85,92,85,False
2010-03-19,DET,IND,60,25,16,8,34,28,14,15,24,45,24,22,12,28,22,17,4,28,18,33,41,62,70,87,102,106,102,106,True
2010-03-19,GS,SA,59,32,32,12,21,16,9,3,26,78,56,18,6,32,17,10,14,39,28,41,61,77,90,121,116,147,116,147,True
2010-03-19,MIL,SAC,68,29,30,14,23,14,18,11,37,73,35,17,5,30,23,19,10,37,29,21,49,48,66,73,95,95,114,108,False
2010-03-19,MIN,LAL,73,38,18,4,11,8,19,14,34,57,27,25,7,35,29,15,13,34,20,31,49,59,68,78,96,104,96,104,True
2010-03-19,OKC,TOR,72,31,22,8,33,29,11,20,33,64,29,9,3,26,22,19,6,31,39,25,71,44,97,65,115,89,115,89,False
2010-03-19,PHI,NY,60,27,18,6,22,16,12,8,29,44,18,32,10,30,26,14,15,35,26,15,50,48,64,63,88,92,88,92,True
2010-03-19,UTA,PHO,79,34,9,0,39,32,15,18,30,57,33,17,6,33,26,23,9,35,22,32,37,52,67,81,100,110,100,110,True
2010-03-19,WAS,POR,69,27,8,3,18,11,14,12,37,66,23,12,2,31,24,10,17,36,18,23,30,42,51,55,74,76,74,76,True
